,Trials,ProbR,ID,role,cond,reward,choise,partner.choise,sender.dec,receiver.dec,phase,onset,state,event,image_name
241,81,30,s35B,receiver,coop,100,1,1,truth,trust,1,1842.4746,waiting,241,s35B+beta+event_241+tlrc
242,81,30,s35B,receiver,coop,100,1,1,truth,trust,2,1849.4746,active,242,s35B+beta+event_242+tlrc
243,81,30,s35B,receiver,coop,100,1,1,truth,trust,FB,1856.4746,feedback,243,s35B+beta+event_243+tlrc
244,82,80,s35B,receiver,comp,0,1,2,truth,doubt,1,1865.4947,waiting,244,s35B+beta+event_244+tlrc
245,82,80,s35B,receiver,comp,0,1,2,truth,doubt,2,1872.4947,active,245,s35B+beta+event_245+tlrc
246,82,80,s35B,receiver,comp,0,1,2,truth,doubt,FB,1879.4947,feedback,246,s35B+beta+event_246+tlrc
247,83,15,s35B,sender,coop,100,1,1,truth,trust,1,1884.5131,active,247,s35B+beta+event_247+tlrc
248,83,15,s35B,sender,coop,100,1,1,truth,trust,2,1891.5131,waiting,248,s35B+beta+event_248+tlrc
249,83,15,s35B,sender,coop,100,1,1,truth,trust,FB,1898.5131,feedback,249,s35B+beta+event_249+tlrc
250,84,85,s35B,sender,comp,150,1,1,lie,trust,1,1907.5315,active,250,s35B+beta+event_250+tlrc
251,84,85,s35B,sender,comp,150,1,1,lie,trust,2,1914.5315,waiting,251,s35B+beta+event_251+tlrc
252,84,85,s35B,sender,comp,150,1,1,lie,trust,FB,1921.5315,feedback,252,s35B+beta+event_252+tlrc
253,85,60,s35B,receiver,coop,0,1,1,lie,trust,1,1950.0002,waiting,253,s35B+beta+event_253+tlrc
254,85,60,s35B,receiver,coop,0,1,1,lie,trust,2,1957.0002,active,254,s35B+beta+event_254+tlrc
255,85,60,s35B,receiver,coop,0,1,1,lie,trust,FB,1964.0002,feedback,255,s35B+beta+event_255+tlrc
256,86,35,s35B,receiver,comp,0,1,2,lie,doubt,1,1972.0216,waiting,256,s35B+beta+event_256+tlrc
257,86,35,s35B,receiver,comp,0,1,2,lie,doubt,2,1979.0216,active,257,s35B+beta+event_257+tlrc
258,86,35,s35B,receiver,comp,0,1,2,lie,doubt,FB,1986.0216,feedback,258,s35B+beta+event_258+tlrc
259,87,85,s35B,sender,coop,100,2,2,truth,trust,1,1994.0443,active,259,s35B+beta+event_259+tlrc
260,87,85,s35B,sender,coop,100,2,2,truth,trust,2,2001.0443,waiting,260,s35B+beta+event_260+tlrc
261,87,85,s35B,sender,coop,100,2,2,truth,trust,FB,2008.0443,feedback,261,s35B+beta+event_261+tlrc
262,88,20,s35B,sender,comp,150,1,2,truth,doubt,1,2014.0653,active,262,s35B+beta+event_262+tlrc
263,88,20,s35B,sender,comp,150,1,2,truth,doubt,2,2021.0653,waiting,263,s35B+beta+event_263+tlrc
264,88,20,s35B,sender,comp,150,1,2,truth,doubt,FB,2028.0653,feedback,264,s35B+beta+event_264+tlrc
265,89,90,s35B,receiver,coop,100,2,2,truth,trust,1,2036.0867,waiting,265,s35B+beta+event_265+tlrc
266,89,90,s35B,receiver,coop,100,2,2,truth,trust,2,2043.0867,active,266,s35B+beta+event_266+tlrc
267,89,90,s35B,receiver,coop,100,2,2,truth,trust,FB,2050.0867,feedback,267,s35B+beta+event_267+tlrc
268,90,80,s35B,receiver,comp,0,1,2,truth,doubt,1,2059.1252,waiting,268,s35B+beta+event_268+tlrc
269,90,80,s35B,receiver,comp,0,1,2,truth,doubt,2,2066.1252,active,269,s35B+beta+event_269+tlrc
270,90,80,s35B,receiver,comp,0,1,2,truth,doubt,FB,2073.1252,feedback,270,s35B+beta+event_270+tlrc
271,91,40,s35B,sender,coop,100,1,1,truth,trust,1,2081.1431,active,271,s35B+beta+event_271+tlrc
272,91,40,s35B,sender,coop,100,1,1,truth,trust,2,2088.1431,waiting,272,s35B+beta+event_272+tlrc
273,91,40,s35B,sender,coop,100,1,1,truth,trust,FB,2095.1431,feedback,273,s35B+beta+event_273+tlrc
274,92,90,s35B,sender,comp,150,1,1,lie,trust,1,2104.1628,active,274,s35B+beta+event_274+tlrc
275,92,90,s35B,sender,comp,150,1,1,lie,trust,2,2111.1628,waiting,275,s35B+beta+event_275+tlrc
276,92,90,s35B,sender,comp,150,1,1,lie,trust,FB,2118.1628,feedback,276,s35B+beta+event_276+tlrc
277,93,75,s35B,receiver,coop,100,2,2,truth,trust,1,2127.181,waiting,277,s35B+beta+event_277+tlrc
278,93,75,s35B,receiver,coop,100,2,2,truth,trust,2,2134.181,active,278,s35B+beta+event_278+tlrc
279,93,75,s35B,receiver,coop,100,2,2,truth,trust,FB,2141.181,feedback,279,s35B+beta+event_279+tlrc
280,94,80,s35B,receiver,comp,0,1,1,lie,trust,1,2152.1985,waiting,280,s35B+beta+event_280+tlrc
281,94,80,s35B,receiver,comp,0,1,1,lie,trust,2,2159.1985,active,281,s35B+beta+event_281+tlrc
282,94,80,s35B,receiver,comp,0,1,1,lie,trust,FB,2166.1985,feedback,282,s35B+beta+event_282+tlrc
283,95,20,s35B,sender,coop,100,1,1,truth,trust,1,2174.2181,active,283,s35B+beta+event_283+tlrc
284,95,20,s35B,sender,coop,100,1,1,truth,trust,2,2181.2181,waiting,284,s35B+beta+event_284+tlrc
285,95,20,s35B,sender,coop,100,1,1,truth,trust,FB,2188.2181,feedback,285,s35B+beta+event_285+tlrc
286,96,35,s35B,sender,comp,0,1,1,truth,trust,1,2200.2356,active,286,s35B+beta+event_286+tlrc
287,96,35,s35B,sender,comp,0,1,1,truth,trust,2,2207.2356,waiting,287,s35B+beta+event_287+tlrc
288,96,35,s35B,sender,comp,0,1,1,truth,trust,FB,2214.2356,feedback,288,s35B+beta+event_288+tlrc
289,97,40,s35B,receiver,coop,100,1,1,truth,trust,1,2224.2561,waiting,289,s35B+beta+event_289+tlrc
290,97,40,s35B,receiver,coop,100,1,1,truth,trust,2,2231.2561,active,290,s35B+beta+event_290+tlrc
291,97,40,s35B,receiver,coop,100,1,1,truth,trust,FB,2238.2561,feedback,291,s35B+beta+event_291+tlrc
292,98,15,s35B,receiver,comp,150,1,1,truth,trust,1,2247.2741,waiting,292,s35B+beta+event_292+tlrc
293,98,15,s35B,receiver,comp,150,1,1,truth,trust,2,2254.2741,active,293,s35B+beta+event_293+tlrc
294,98,15,s35B,receiver,comp,150,1,1,truth,trust,FB,2261.2741,feedback,294,s35B+beta+event_294+tlrc
295,99,75,s35B,sender,coop,100,2,2,truth,trust,1,2268.2923,active,295,s35B+beta+event_295+tlrc
296,99,75,s35B,sender,coop,100,2,2,truth,trust,2,2275.2923,waiting,296,s35B+beta+event_296+tlrc
297,99,75,s35B,sender,coop,100,2,2,truth,trust,FB,2282.2923,feedback,297,s35B+beta+event_297+tlrc
298,100,10,s35B,sender,comp,0,1,1,truth,trust,1,2292.3124,active,298,s35B+beta+event_298+tlrc
299,100,10,s35B,sender,comp,0,1,1,truth,trust,2,2299.3124,waiting,299,s35B+beta+event_299+tlrc
300,100,10,s35B,sender,comp,0,1,1,truth,trust,FB,2306.3124,feedback,300,s35B+beta+event_300+tlrc
301,101,65,s35B,receiver,coop,0,2,2,truth,trust,1,2316.3305,waiting,301,s35B+beta+event_301+tlrc
302,101,65,s35B,receiver,coop,0,2,2,truth,trust,2,2323.3305,active,302,s35B+beta+event_302+tlrc
303,101,65,s35B,receiver,coop,0,2,2,truth,trust,FB,2330.3305,feedback,303,s35B+beta+event_303+tlrc
304,102,25,s35B,receiver,comp,150,1,1,truth,trust,1,2337.3487,waiting,304,s35B+beta+event_304+tlrc
305,102,25,s35B,receiver,comp,150,1,1,truth,trust,2,2344.3487,active,305,s35B+beta+event_305+tlrc
306,102,25,s35B,receiver,comp,150,1,1,truth,trust,FB,2351.3487,feedback,306,s35B+beta+event_306+tlrc
307,103,10,s35B,sender,coop,100,1,1,truth,trust,1,2358.367,active,307,s35B+beta+event_307+tlrc
308,103,10,s35B,sender,coop,100,1,1,truth,trust,2,2365.367,waiting,308,s35B+beta+event_308+tlrc
309,103,10,s35B,sender,coop,100,1,1,truth,trust,FB,2372.367,feedback,309,s35B+beta+event_309+tlrc
310,104,70,s35B,sender,comp,150,1,1,lie,trust,1,2383.3849,active,310,s35B+beta+event_310+tlrc
311,104,70,s35B,sender,comp,150,1,1,lie,trust,2,2390.3849,waiting,311,s35B+beta+event_311+tlrc
312,104,70,s35B,sender,comp,150,1,1,lie,trust,FB,2397.3849,feedback,312,s35B+beta+event_312+tlrc
313,105,25,s35B,receiver,coop,0,1,1,truth,trust,1,2407.4051,waiting,313,s35B+beta+event_313+tlrc
314,105,25,s35B,receiver,coop,0,1,1,truth,trust,2,2414.4051,active,314,s35B+beta+event_314+tlrc
315,105,25,s35B,receiver,coop,0,1,1,truth,trust,FB,2421.4051,feedback,315,s35B+beta+event_315+tlrc
316,106,15,s35B,receiver,comp,150,1,2,lie,doubt,1,2428.4234,waiting,316,s35B+beta+event_316+tlrc
317,106,15,s35B,receiver,comp,150,1,2,lie,doubt,2,2435.4234,active,317,s35B+beta+event_317+tlrc
318,106,15,s35B,receiver,comp,150,1,2,lie,doubt,FB,2442.4234,feedback,318,s35B+beta+event_318+tlrc
319,107,85,s35B,sender,coop,100,2,2,truth,trust,1,2452.4418,active,319,s35B+beta+event_319+tlrc
320,107,85,s35B,sender,coop,100,2,2,truth,trust,2,2459.4418,waiting,320,s35B+beta+event_320+tlrc
321,107,85,s35B,sender,coop,100,2,2,truth,trust,FB,2466.4418,feedback,321,s35B+beta+event_321+tlrc
322,108,30,s35B,sender,comp,150,1,2,truth,doubt,1,2476.4626,active,322,s35B+beta+event_322+tlrc
323,108,30,s35B,sender,comp,150,1,2,truth,doubt,2,2483.4626,waiting,323,s35B+beta+event_323+tlrc
324,108,30,s35B,sender,comp,150,1,2,truth,doubt,FB,2490.4626,feedback,324,s35B+beta+event_324+tlrc
325,109,65,s35B,receiver,coop,100,2,2,truth,trust,1,2500.4805,waiting,325,s35B+beta+event_325+tlrc
326,109,65,s35B,receiver,coop,100,2,2,truth,trust,2,2507.4805,active,326,s35B+beta+event_326+tlrc
327,109,65,s35B,receiver,coop,100,2,2,truth,trust,FB,2514.4805,feedback,327,s35B+beta+event_327+tlrc
328,110,30,s35B,receiver,comp,150,1,2,lie,doubt,1,2519.5045,waiting,328,s35B+beta+event_328+tlrc
329,110,30,s35B,receiver,comp,150,1,2,lie,doubt,2,2526.5045,active,329,s35B+beta+event_329+tlrc
330,110,30,s35B,receiver,comp,150,1,2,lie,doubt,FB,2533.5045,feedback,330,s35B+beta+event_330+tlrc
331,111,60,s35B,sender,coop,100,2,2,truth,trust,1,2540.5227,active,331,s35B+beta+event_331+tlrc
332,111,60,s35B,sender,coop,100,2,2,truth,trust,2,2547.5227,waiting,332,s35B+beta+event_332+tlrc
333,111,60,s35B,sender,coop,100,2,2,truth,trust,FB,2554.5227,feedback,333,s35B+beta+event_333+tlrc
334,112,70,s35B,sender,comp,150,1,1,lie,trust,1,2560.5409,active,334,s35B+beta+event_334+tlrc
335,112,70,s35B,sender,comp,150,1,1,lie,trust,2,2567.5409,waiting,335,s35B+beta+event_335+tlrc
336,112,70,s35B,sender,comp,150,1,1,lie,trust,FB,2574.5409,feedback,336,s35B+beta+event_336+tlrc
